gene_id	score	gene_type
ENSG00000172613.6	2.242332438	protein_coding
ENSG00000277758.3	2.242285222	protein_coding
ENSG00000133858.14	2.242171894	protein_coding
ENSG00000159256.11	2.242132591	protein_coding
ENSG00000176095.10	2.242078633	protein_coding
ENSG00000162734.11	2.242068535	protein_coding
ENSG00000030066.12	2.241960075	protein_coding
ENSG00000243749.1	2.241925032	protein_coding
ENSG00000132613.13	2.241870202	protein_coding
ENSG00000006695.9	2.241862573	protein_coding
ENSG00000186119.7	2.241790808	protein_coding
ENSG00000046647.12	2.241727193	protein_coding
ENSG00000137522.16	2.241665872	protein_coding
ENSG00000123427.14	2.241617235	protein_coding
ENSG00000185418.14	2.241392122	protein_coding
ENSG00000013563.12	2.241264759	protein_coding
ENSG00000104432.11	2.241200641	protein_coding
ENSG00000155287.9	2.241133428	protein_coding
ENSG00000163631.15	2.241091644	protein_coding
ENSG00000273088.1	2.241039108	protein_coding
ENSG00000130119.14	2.240964284	protein_coding
ENSG00000131788.14	2.240943982	protein_coding
ENSG00000143924.17	2.240738854	protein_coding
ENSG00000112335.13	2.240703881	protein_coding
ENSG00000175334.6	2.24068827	protein_coding
ENSG00000125903.4	2.240407976	protein_coding
ENSG00000151445.14	2.240398139	protein_coding
ENSG00000120519.13	2.240334914	protein_coding
ENSG00000130055.12	2.240297866	protein_coding
ENSG00000091831.20	2.240279757	protein_coding
ENSG00000086189.8	2.240268976	protein_coding
ENSG00000240038.5	2.240265545	protein_coding
ENSG00000139977.12	2.240203547	protein_coding
ENSG00000149970.13	2.24000065	protein_coding
ENSG00000162595.4	2.239971475	protein_coding
ENSG00000129596.4	2.239955094	protein_coding
ENSG00000118620.11	2.239911308	protein_coding
ENSG00000144785.7	2.23988694	protein_coding
ENSG00000189060.5	2.239866233	protein_coding
ENSG00000013374.14	2.239820569	protein_coding
ENSG00000279115.1	2.239785595	protein_coding
ENSG00000205899.3	2.239766878	protein_coding
ENSG00000148690.11	2.239761044	protein_coding
ENSG00000169885.8	2.239733671	protein_coding
ENSG00000160062.13	2.239731118	protein_coding
ENSG00000128989.9	2.239722018	protein_coding
ENSG00000182185.17	2.239685678	protein_coding
ENSG00000076513.15	2.239582675	protein_coding
ENSG00000183793.12	2.23953236	protein_coding
ENSG00000155666.10	2.239525988	protein_coding
ENSG00000120727.11	2.23937005	protein_coding
ENSG00000103353.14	2.239308971	protein_coding
ENSG00000174151.13	2.23929844	protein_coding
ENSG00000115129.12	2.239259511	protein_coding
ENSG00000115183.12	2.239207251	protein_coding
ENSG00000270276.2	2.239132885	protein_coding
ENSG00000100379.16	2.239091798	protein_coding
ENSG00000184276.2	2.238950558	protein_coding
ENSG00000177732.7	2.238924022	protein_coding
ENSG00000159882.11	2.238852608	protein_coding
ENSG00000073350.12	2.238829652	protein_coding
ENSG00000111652.8	2.238805629	protein_coding
ENSG00000101096.18	2.238798523	protein_coding
ENSG00000081014.9	2.238718495	protein_coding
ENSG00000145362.15	2.238712798	protein_coding
ENSG00000152061.20	2.238693286	protein_coding
ENSG00000267748.4	2.238641386	protein_coding
ENSG00000277556.1	2.238623569	protein_coding
ENSG00000104549.10	2.238570543	protein_coding
ENSG00000164086.9	2.238410557	protein_coding
ENSG00000188219.13	2.238388011	protein_coding
ENSG00000114648.10	2.238365439	protein_coding
ENSG00000110675.11	2.238321796	protein_coding
ENSG00000267855.4	2.238294126	protein_coding
ENSG00000172273.11	2.238277746	protein_coding
ENSG00000161849.3	2.238274708	protein_coding
ENSG00000134490.12	2.238266318	protein_coding
ENSG00000196363.8	2.238249745	protein_coding
ENSG00000164808.15	2.238246881	protein_coding
ENSG00000105701.14	2.238125347	protein_coding
ENSG00000158321.14	2.238033175	protein_coding
ENSG00000266302.4	2.237924919	protein_coding
ENSG00000042832.10	2.237650988	protein_coding
ENSG00000186431.17	2.237605614	protein_coding
ENSG00000127184.9	2.237572565	protein_coding
ENSG00000101460.11	2.237543796	protein_coding
ENSG00000170633.15	2.237479126	protein_coding
ENSG00000196498.12	2.237373703	protein_coding
ENSG00000092054.12	2.237349303	protein_coding
ENSG00000134640.2	2.237321461	protein_coding
ENSG00000166200.13	2.237309443	protein_coding
ENSG00000122824.9	2.23722303	protein_coding
ENSG00000196284.12	2.237123164	protein_coding
ENSG00000181924.6	2.236788148	protein_coding
ENSG00000119048.6	2.236666272	protein_coding
ENSG00000173456.4	2.236651367	protein_coding
ENSG00000144120.11	2.236598232	protein_coding
ENSG00000134744.12	2.2364886	protein_coding
ENSG00000164508.4	2.236460056	protein_coding
ENSG00000196475.5	2.236460009	protein_coding
ENSG00000120963.10	2.236414754	protein_coding
ENSG00000197140.13	2.23640614	protein_coding
ENSG00000197102.9	2.236227752	protein_coding
ENSG00000204065.2	2.236118417	protein_coding
ENSG00000007216.13	2.236114866	protein_coding
ENSG00000112972.13	2.235937696	protein_coding
ENSG00000187720.13	2.235825702	protein_coding
ENSG00000172893.14	2.2357832	protein_coding
ENSG00000233816.3	2.235770331	protein_coding
ENSG00000273025.1	2.235749545	protein_coding
ENSG00000167930.14	2.235621628	protein_coding
ENSG00000258986.5	2.235600365	protein_coding
ENSG00000116106.10	2.235559317	protein_coding
ENSG00000107833.9	2.235407016	protein_coding
ENSG00000077044.8	2.235305783	protein_coding
ENSG00000176635.16	2.23526455	protein_coding
ENSG00000187266.12	2.235261822	protein_coding
ENSG00000176769.9	2.2352526	protein_coding
ENSG00000105976.13	2.235245667	protein_coding
ENSG00000236334.2	2.235061835	protein_coding
ENSG00000172059.9	2.235061596	protein_coding
ENSG00000040633.11	2.234988856	protein_coding
ENSG00000102854.13	2.234950482	protein_coding
ENSG00000141965.4	2.234916988	protein_coding
ENSG00000145700.8	2.234850073	protein_coding
ENSG00000121005.7	2.234795107	protein_coding
ENSG00000164756.11	2.234678139	protein_coding
ENSG00000172578.10	2.234630988	protein_coding
ENSG00000181409.10	2.234583188	protein_coding
ENSG00000184677.15	2.234580888	protein_coding
ENSG00000180138.7	2.234350868	protein_coding
ENSG00000108448.19	2.234269706	protein_coding
ENSG00000169507.8	2.234101343	protein_coding
ENSG00000109576.12	2.234100291	protein_coding
ENSG00000103888.14	2.234047179	protein_coding
ENSG00000139146.12	2.233916429	protein_coding
ENSG00000064601.15	2.233850359	protein_coding
ENSG00000280893.1	2.233843629	protein_coding
ENSG00000179477.8	2.233840523	protein_coding
ENSG00000115884.9	2.233493525	protein_coding
ENSG00000171189.15	2.233434246	protein_coding
ENSG00000181752.3	2.233411732	protein_coding
ENSG00000088826.16	2.233282771	protein_coding
ENSG00000099968.16	2.233230609	protein_coding
ENSG00000254732.1	2.233194908	protein_coding
ENSG00000170956.15	2.233082622	protein_coding
ENSG00000136141.13	2.233044694	protein_coding
ENSG00000146909.6	2.233018188	protein_coding
ENSG00000148488.14	2.232921991	protein_coding
ENSG00000078725.11	2.23289792	protein_coding
ENSG00000168781.20	2.232869572	protein_coding
ENSG00000239511.2	2.232780861	protein_coding
ENSG00000100084.13	2.232767848	protein_coding
ENSG00000103024.6	2.232748982	protein_coding
ENSG00000055813.5	2.232711476	protein_coding
ENSG00000185745.9	2.232623659	protein_coding
ENSG00000070985.12	2.232585621	protein_coding
ENSG00000138075.10	2.23257378	protein_coding
ENSG00000138039.13	2.232572257	protein_coding
ENSG00000074181.7	2.232539193	protein_coding
ENSG00000152904.10	2.232445001	protein_coding
ENSG00000186185.12	2.232393064	protein_coding
ENSG00000196792.10	2.232374756	protein_coding
ENSG00000243244.4	2.232324753	protein_coding
ENSG00000138757.13	2.232306521	protein_coding
ENSG00000154645.12	2.232288734	protein_coding
ENSG00000163040.13	2.232228589	protein_coding
ENSG00000183160.8	2.232211217	protein_coding
ENSG00000265817.1	2.232121289	protein_coding
ENSG00000141748.11	2.232106289	protein_coding
ENSG00000137817.15	2.231968176	protein_coding
ENSG00000006659.11	2.231967321	protein_coding
ENSG00000125826.18	2.231827026	protein_coding
ENSG00000167005.12	2.231802559	protein_coding
ENSG00000197982.13	2.231796657	protein_coding
ENSG00000146083.10	2.231735012	protein_coding
ENSG00000102900.11	2.231618201	protein_coding
ENSG00000152782.15	2.231533304	protein_coding
ENSG00000103855.16	2.231399721	protein_coding
ENSG00000063587.13	2.231391331	protein_coding
ENSG00000131808.9	2.231388226	protein_coding
ENSG00000254999.3	2.231246822	protein_coding
ENSG00000187866.7	2.23124041	protein_coding
ENSG00000176900.2	2.231234032	protein_coding
ENSG00000204661.8	2.231206869	protein_coding
ENSG00000161653.9	2.231189731	protein_coding
ENSG00000148339.11	2.231049803	protein_coding
ENSG00000205327.3	2.231034549	protein_coding
ENSG00000145384.3	2.230944979	protein_coding
ENSG00000263155.4	2.230931544	protein_coding
ENSG00000135312.5	2.23089157	protein_coding
ENSG00000265972.4	2.230886297	protein_coding
ENSG00000137814.8	2.230652087	protein_coding
ENSG00000100628.10	2.230636438	protein_coding
ENSG00000143793.11	2.230625934	protein_coding
ENSG00000183688.4	2.230570882	protein_coding
ENSG00000109787.11	2.230559443	protein_coding
ENSG00000185008.16	2.230536855	protein_coding
ENSG00000249751.3	2.230512428	protein_coding
ENSG00000152234.14	2.230416646	protein_coding
ENSG00000108100.16	2.230368849	protein_coding
ENSG00000108700.4	2.230357963	protein_coding
ENSG00000124935.3	2.23028061	protein_coding
ENSG00000137764.18	2.230208531	protein_coding
ENSG00000102678.6	2.230086448	protein_coding
ENSG00000169474.4	2.229949863	protein_coding
ENSG00000166783.18	2.229926783	protein_coding
ENSG00000026652.12	2.229908252	protein_coding
ENSG00000197238.4	2.229870066	protein_coding
ENSG00000170122.5	2.229851591	protein_coding
ENSG00000174529.7	2.229808356	protein_coding
ENSG00000139055.5	2.229680823	protein_coding
ENSG00000186732.12	2.229606997	protein_coding
ENSG00000163145.11	2.229507783	protein_coding
ENSG00000184166.1	2.229507174	protein_coding
ENSG00000147614.3	2.229397322	protein_coding
ENSG00000173226.15	2.229372667	protein_coding
ENSG00000111218.10	2.229361411	protein_coding
ENSG00000169327.4	2.229306042	protein_coding
ENSG00000075643.5	2.229260897	protein_coding
ENSG00000136694.8	2.229193563	protein_coding
ENSG00000132671.5	2.22914173	protein_coding
ENSG00000096746.16	2.229067821	protein_coding
ENSG00000196586.12	2.228992028	protein_coding
ENSG00000119541.8	2.22897408	protein_coding
ENSG00000198846.5	2.228868504	protein_coding
ENSG00000015520.13	2.228848151	protein_coding
ENSG00000132716.17	2.228825437	protein_coding
ENSG00000162739.12	2.228755034	protein_coding
ENSG00000177963.11	2.228674985	protein_coding
ENSG00000100092.19	2.228656814	protein_coding
ENSG00000159618.14	2.22860307	protein_coding
ENSG00000172320.2	2.228566189	protein_coding
ENSG00000255524.6	2.228415546	protein_coding
ENSG00000180988.2	2.228307161	protein_coding
ENSG00000187753.11	2.228203039	protein_coding
ENSG00000175727.12	2.228195001	protein_coding
ENSG00000144134.17	2.228165955	protein_coding
ENSG00000165914.13	2.228072996	protein_coding
ENSG00000050327.13	2.227987635	protein_coding
ENSG00000166881.8	2.227963074	protein_coding
ENSG00000197956.8	2.227789138	protein_coding
ENSG00000188649.10	2.227777992	protein_coding
ENSG00000157557.10	2.227660736	protein_coding
ENSG00000114573.8	2.227430051	protein_coding
ENSG00000129221.13	2.227421656	protein_coding
ENSG00000176915.13	2.227361925	protein_coding
ENSG00000115525.15	2.227357194	protein_coding
ENSG00000065057.6	2.227232145	protein_coding
ENSG00000141580.14	2.22704565	protein_coding
ENSG00000158717.9	2.227019526	protein_coding
ENSG00000146072.6	2.227018529	protein_coding
ENSG00000080819.5	2.226986746	protein_coding
ENSG00000000971.14	2.226822925	protein_coding
ENSG00000120696.8	2.226611613	protein_coding
ENSG00000153406.12	2.226572064	protein_coding
ENSG00000007062.10	2.226529227	protein_coding
ENSG00000127526.12	2.226513481	protein_coding
ENSG00000114790.11	2.226465801	protein_coding
ENSG00000115816.12	2.226446085	protein_coding
ENSG00000276430.2	2.226213265	protein_coding
ENSG00000174292.11	2.226090975	protein_coding
ENSG00000172007.5	2.225871769	protein_coding
ENSG00000106006.6	2.225749731	protein_coding
ENSG00000259784.1	2.225747019	protein_coding
ENSG00000175265.16	2.225723282	protein_coding
ENSG00000124092.11	2.22570786	protein_coding
ENSG00000135503.11	2.225687161	protein_coding
ENSG00000181215.11	2.225664497	protein_coding
ENSG00000198055.9	2.225582884	protein_coding
ENSG00000005243.8	2.225352779	protein_coding
ENSG00000280537.1	2.22531434	protein_coding
ENSG00000185760.14	2.225266162	protein_coding
ENSG00000179344.15	2.225199282	protein_coding
ENSG00000004939.12	2.225164464	protein_coding
ENSG00000173218.13	2.225006622	protein_coding
ENSG00000205328.2	2.224921819	protein_coding
ENSG00000089351.13	2.224890961	protein_coding
ENSG00000153132.11	2.224763699	protein_coding
ENSG00000159399.8	2.224713829	protein_coding
ENSG00000275356.2	2.224680788	protein_coding
ENSG00000173546.7	2.224607403	protein_coding
ENSG00000005001.8	2.224237364	protein_coding
ENSG00000162511.7	2.224196888	protein_coding
ENSG00000265590.8	2.224173547	protein_coding
ENSG00000147684.6	2.224135104	protein_coding
ENSG00000261147.1	2.224098784	protein_coding
ENSG00000090006.16	2.22407249	protein_coding
ENSG00000127954.11	2.223962714	protein_coding
ENSG00000068784.11	2.223928676	protein_coding
ENSG00000256762.1	2.223900619	protein_coding
ENSG00000146574.14	2.223844987	protein_coding
ENSG00000168818.8	2.223842359	protein_coding
ENSG00000103356.14	2.22383529	protein_coding
ENSG00000262484.1	2.223734471	protein_coding
ENSG00000169208.1	2.223685362	protein_coding
ENSG00000151304.5	2.22361491	protein_coding
ENSG00000114302.14	2.223545419	protein_coding
ENSG00000251246.1	2.223512036	protein_coding
ENSG00000175198.13	2.22348286	protein_coding
ENSG00000034677.10	2.223428902	protein_coding
ENSG00000160957.11	2.223312891	protein_coding
ENSG00000126870.14	2.223295019	protein_coding
ENSG00000186047.9	2.223188062	protein_coding
ENSG00000133216.15	2.223184142	protein_coding
ENSG00000139697.10	2.223101985	protein_coding
ENSG00000178761.13	2.223093383	protein_coding
ENSG00000196372.11	2.223037376	protein_coding
ENSG00000152558.13	2.223027205	protein_coding
ENSG00000185823.3	2.22294773	protein_coding
ENSG00000161298.15	2.222940236	protein_coding
ENSG00000162670.9	2.222921543	protein_coding
ENSG00000187080.7	2.222911227	protein_coding
ENSG00000281889.1	2.222897058	protein_coding
ENSG00000166669.12	2.222832328	protein_coding
ENSG00000166260.9	2.222815035	protein_coding
ENSG00000171456.15	2.222669147	protein_coding
ENSG00000142751.13	2.222654735	protein_coding
ENSG00000254685.5	2.222580111	protein_coding
ENSG00000135976.15	2.222523958	protein_coding
ENSG00000136718.8	2.222514201	protein_coding
ENSG00000125995.14	2.222510829	protein_coding
ENSG00000143727.14	2.222506685	protein_coding
ENSG00000146063.17	2.22245561	protein_coding
ENSG00000100038.18	2.2224424	protein_coding
ENSG00000183060.14	2.222248646	protein_coding
ENSG00000167104.10	2.222239245	protein_coding
ENSG00000110906.11	2.222088815	protein_coding
ENSG00000100211.9	2.222005582	protein_coding
ENSG00000135835.9	2.221912568	protein_coding
ENSG00000197646.7	2.221878769	protein_coding
ENSG00000089685.13	2.221849242	protein_coding
ENSG00000158022.6	2.221841755	protein_coding
ENSG00000124215.15	2.221826798	protein_coding
ENSG00000104081.12	2.221767857	protein_coding
ENSG00000105750.13	2.221739575	protein_coding
ENSG00000178055.11	2.221733759	protein_coding
ENSG00000269502.4	2.221675935	protein_coding
ENSG00000165487.12	2.221610985	protein_coding
ENSG00000172889.14	2.221603398	protein_coding
ENSG00000189339.10	2.221602987	protein_coding
ENSG00000163492.12	2.221339452	protein_coding
ENSG00000173389.14	2.221216144	protein_coding
ENSG00000079337.14	2.221197972	protein_coding
ENSG00000007545.14	2.221181043	protein_coding
ENSG00000007314.10	2.221130278	protein_coding
ENSG00000144645.12	2.221072118	protein_coding
ENSG00000272647.1	2.221040767	protein_coding
ENSG00000165494.9	2.22085874	protein_coding
ENSG00000038382.16	2.220841956	protein_coding
ENSG00000018236.13	2.220774338	protein_coding
ENSG00000123901.7	2.220642243	protein_coding
ENSG00000127554.12	2.220625959	protein_coding
ENSG00000183775.9	2.220615061	protein_coding
ENSG00000149782.10	2.220607339	protein_coding
ENSG00000164168.6	2.220598893	protein_coding
ENSG00000012061.14	2.220592759	protein_coding
ENSG00000115504.13	2.220558987	protein_coding
ENSG00000276180.1	2.220535443	protein_coding
ENSG00000184227.6	2.22046315	protein_coding
ENSG00000164163.9	2.220315205	protein_coding
ENSG00000137270.10	2.220309383	protein_coding
ENSG00000006118.13	2.220232898	protein_coding
ENSG00000133226.15	2.220063519	protein_coding
ENSG00000183258.10	2.219965199	protein_coding
ENSG00000162576.15	2.219924613	protein_coding
ENSG00000185009.11	2.219849142	protein_coding
ENSG00000106823.11	2.219838525	protein_coding
ENSG00000132522.14	2.219636872	protein_coding
ENSG00000137509.9	2.219629933	protein_coding
ENSG00000130589.15	2.219563185	protein_coding
ENSG00000197249.11	2.219509917	protein_coding
ENSG00000244274.6	2.219338458	protein_coding
ENSG00000155329.10	2.219295814	protein_coding
ENSG00000125675.16	2.219244134	protein_coding
ENSG00000165685.7	2.219169176	protein_coding
ENSG00000130731.14	2.219046763	protein_coding
ENSG00000163930.8	2.218900875	protein_coding
ENSG00000127412.5	2.218726676	protein_coding
ENSG00000153820.11	2.218686691	protein_coding
ENSG00000131475.5	2.218460321	protein_coding
ENSG00000230549.3	2.218432966	protein_coding
